MONTH	DAY	YEAR	HOUR	WAVE HEIGHT(M)	WAVE PERIOD	WAVE DIRECTION	WIND SPEED(M/S)	WIND DIRECTION
05	2	2000	6	1.67	17.43	196.63	2.94374	312.798
05	2	2000	9	1.7	16.9	198.63	2.91979	330.45
05	2	2000	12	1.72	16.81	198.44	2.40027	9.10911
05	2	2000	15	1.74	16.76	198	1.18229	128.13
05	2	2000	18	1.77	16.61	197.12	4.71339	186.824
05	2	2000	21	1.81	16.05	198.25	5.14745	215.512
05	3	2000	0	1.83	15.88	198.49	3.53832	238.287
05	3	2000	3	1.82	15.83	198.24	3.08146	304.154
05	3	2000	6	1.82	15.76	197.52	1.68467	348.357
05	3	2000	9	1.8	15.63	196.39	1.55596	326.004
05	3	2000	12	1.79	15.45	195.09	1.35823	13.627
05	3	2000	15	1.77	15.3	193.91	1.50283	159.756
05	3	2000	18	1.77	15.18	192.9	5.18475	202.212
05	3	2000	21	1.78	15.06	191.88	5.07469	211.216
05	4	2000	0	1.76	14.84	196.04	3.47023	233.791
05	4	2000	3	1.71	14.64	194.84	4.06728	287.455
05	4	2000	6	1.67	14.5	193.7	5.32686	301.333
05	4	2000	9	1.64	14.39	192.78	3.50169	333.362
05	4	2000	12	1.61	14.28	192.1	3.41211	34.8544
05	4	2000	15	1.58	14.14	191.66	2.77411	109.806
05	6	2000	15	1.34	18.86	217.6	1.97618	67.0677
05	6	2000	18	1.38	18.78	216.15	3.63112	165.16
05	6	2000	21	1.42	18.66	214.91	3.30409	159.261
05	7	2000	0	1.46	18.22	219.25	1.85648	152.054
05	7	2000	3	1.48	17.69	218.37	0.963328	48.3663
05	7	2000	6	1.51	17.54	217.14	1.34766	343.179
05	7	2000	9	1.56	17.48	215.93	2.01735	317.612
05	7	2000	12	1.6	17.4	214.94	1.16078	22.8097
05	7	2000	15	1.62	17.25	214.29	1.42706	118.001
05	7	2000	18	1.63	16.59	218.35	4.32208	166.349
05	7	2000	21	1.63	16.33	217.35	2.8962	166.827
05	8	2000	0	1.63	16.25	216.2	0.70342	194.827
05	8	2000	3	1.65	16.22	215.14	0.765506	123.275
05	8	2000	6	1.66	16.21	214.25	1.54842	305.538
05	8	2000	9	1.67	16.15	213.61	3.31905	317.32
05	8	2000	12	1.67	15.93	217.9	3.44803	333.286
05	8	2000	15	1.66	15.53	216.87	1.964	306.928
05	8	2000	18	1.65	15.42	215.67	3.85778	222.374
05	8	2000	21	1.67	15.44	214.44	4.81051	229.722
05	9	2000	0	1.69	15.46	213.44	3.88672	242.578
05	9	2000	3	1.7	15.45	212.72	3.34229	283.496
05	9	2000	6	1.69	15.43	212.26	4.54609	307.223
05	9	2000	9	1.69	15.39	212.14	5.82946	316.807
05	9	2000	12	1.68	15.32	212.23	4.5204	322.37
05	9	2000	15	1.67	15.16	212.49	2.20436	281.514
05	9	2000	18	1.67	14.81	212.77	4.74605	221.584
05	9	2000	21	1.68	14.61	212.41	4.8232	230.469
05	10	2000	0	1.69	14.52	212.4	5.08161	247.068
05	10	2000	3	1.7	14.45	212.55	4.35409	265.39
05	10	2000	6	1.7	14.39	212.81	3.81033	284.438
05	10	2000	9	1.71	14.32	213.08	3.60462	292.51
05	10	2000	12	1.71	16.73	214.41	2.5005	308.016
05	10	2000	15	1.7	16.6	214.41	3.18135	294.712
05	10	2000	18	1.69	16.45	214.42	5.18946	235.759
05	10	2000	21	1.71	16.23	214.42	6.52707	232.095
05	11	2000	0	1.74	15.81	214.5	4.87509	242.647
05	11	2000	3	1.75	15.62	214.5	3.91828	287.834
05	11	2000	6	1.74	15.51	214.47	4.29913	303.136
05	11	2000	9	1.73	15.41	214.46	3.93412	310.981
05	11	2000	12	1.72	15.3	214.43	3.02055	320.777
05	11	2000	15	1.71	15.18	214.34	2.06519	263.047
05	11	2000	18	1.71	15.06	214.18	5.89869	219.98
05	11	2000	21	1.75	14.85	214.53	6.01176	223.787
05	12	2000	0	1.77	14.68	214.48	4.87103	240.751
05	12	2000	3	1.79	14.53	214.38	3.05635	278.846
05	12	2000	6	1.82	14.42	214.23	3.68658	304.725
05	12	2000	9	1.84	21.67	213.91	4.79266	303.425
05	12	2000	12	1.88	14.35	213.84	4.91009	307.22
05	12	2000	15	1.93	20.3	214.7	3.15203	282.273
05	12	2000	18	1.98	20.26	214.19	5.93219	239.285
05	12	2000	21	2.05	20.09	213.71	6.89888	237.37
05	13	2000	0	2.13	19.17	214.76	5.6986	252.01
05	13	2000	3	2.19	18.95	214.42	5.43774	273.057
05	13	2000	6	2.23	18.86	214.03	5.55817	281.836
05	13	2000	9	2.25	18.68	213.72	5.4353	295.151
05	13	2000	12	2.26	18.04	214.4	4.81583	301.413
05	13	2000	15	2.29	17.78	214.15	4.25132	274.182
05	13	2000	18	2.32	17.66	213.9	6.15969	244.725
05	13	2000	21	2.34	17.53	213.74	6.75521	234.216
05	14	2000	0	2.31	17.3	213.51	4.16685	241.159
05	14	2000	3	2.26	16.82	213.71	4.87333	267.883
05	14	2000	6	2.22	16.61	213.58	5.46547	289.562
05	14	2000	9	2.18	16.49	213.48	4.90765	315.661
05	14	2000	12	2.15	16.39	213.4	3.79697	326.603
05	14	2000	15	2.1	16.28	213.33	1.55563	81.8697
05	14	2000	18	2.06	16.04	212.89	4.23978	153.979
05	14	2000	21	2.01	15.63	212.81	3.96284	182.17
05	15	2000	0	1.97	15.47	212.82	5.77292	226.825
05	15	2000	3	1.94	15.37	212.92	4.51526	236.381
05	15	2000	6	1.9	15.29	213.07	3.33539	275.506
05	15	2000	9	1.87	15.19	213.12	3.27866	304.563
05	15	2000	12	1.85	15.05	213.08	2.40635	6.682
05	15	2000	15	1.79	14.7	212.02	2.19966	99.4193
05	15	2000	18	1.73	14.51	212.15	5.60558	177.443
05	15	2000	21	1.72	14.39	212.42	8.13888	182.676
05	16	2000	0	1.71	14.3	212.77	5.1873	200.776
05	16	2000	3	1.66	14.21	213.15	4.03629	307.551
05	16	2000	6	1.66	14.12	213.51	4.64123	335.699
05	16	2000	12	1.64	17.74	210.64	4.21171	24.2525
05	16	2000	15	1.57	17.66	210.21	2.40169	92.1474
05	16	2000	18	1.51	17.44	209.62	6.66037	180.603
05	16	2000	21	1.52	16.77	209.74	4.97688	196.578
05	17	2000	0	1.51	16.61	209.84	3.09095	237.956
05	17	2000	3	1.51	16.54	209.8	4.62875	300.943
05	17	2000	6	1.55	16.46	209.7	6.35021	314.362
05	17	2000	9	1.61	16.3	209.55	5.55534	326.453
05	17	2000	12	1.62	15.8	208.53	3.60068	358.886
05	17	2000	15	1.6	15.55	209.09	2.75931	116.472
05	17	2000	18	1.58	15.46	209.56	7.36506	161.884
05	17	2000	21	1.61	15.41	209.96	5.77862	136.332
05	18	2000	0	1.63	15.35	210.24	6.3459	120.282
05	18	2000	3	1.65	15.26	210.55	5.73083	112.358
05	18	2000	6	1.64	15.14	211.01	3.93411	101.138
05	18	2000	9	1.63	14.9	209.47	2.96076	83.2108
05	18	2000	12	1.62	14.66	210.18	2.05066	45.395
05	18	2000	15	1.63	14.53	211.14	0.933006	340.594
05	18	2000	18	1.65	14.45	212.26	1.38636	206.565
05	18	2000	21	1.69	14.42	213.12	2.55486	204.76
05	19	2000	0	1.74	14.41	213.49	3.19399	202.068
05	19	2000	3	1.8	14.39	213.35	2.428	216.965
05	19	2000	6	1.87	17.93	214.19	2.2895	251.407
05	19	2000	9	1.93	17.75	213.78	2.68226	304.52
05	19	2000	12	1.97	17.57	213.31	2.55988	314.367
05	19	2000	15	2.02	17.26	212.92	3.16025	270.725
05	19	2000	18	2.11	16.78	213.59	5.80607	224.093
05	19	2000	21	2.23	16.59	213.34	4.87694	219.926
05	20	2000	0	2.34	16.43	213.14	3.72216	251.03
05	20	2000	3	2.43	16.23	212.96	1.83897	294.754
05	20	2000	6	2.48	15.88	212.89	3.06884	315
05	20	2000	9	2.5	15.61	212.77	1.87385	314.784
05	20	2000	12	2.51	15.46	212.69	0.839345	15.1952
05	20	2000	15	2.52	18.99	201.3	0.130384	265.602
05	20	2000	18	2.51	18.85	200.67	3.24723	203.407
05	20	2000	21	2.49	18.17	202.07	3.47536	198.279
05	21	2000	0	2.47	17.79	201.88	3.21972	184.454
05	21	2000	3	2.44	17.68	201.73	1.55052	178.521
05	21	2000	6	2.42	17.54	201.63	0.620322	110.772
05	21	2000	9	2.39	16.9	202.41	3.2827	26.0186
05	21	2000	12	2.38	16.56	202.51	3.67289	47.317
05	21	2000	15	2.38	16.48	202.79	2.73754	56.7742
05	21	2000	18	2.37	16.44	203.11	3.26931	137.231
05	21	2000	21	2.38	16.4	203.54	5.88233	131.14
05	22	2000	0	2.4	16.09	204.03	6.57919	111.769
05	22	2000	3	2.45	15.63	203.95	8.70014	103.493
05	22	2000	6	2.49	15.6	204.46	8.75741	95.9643
05	22	2000	9	2.45	15.71	205.06	8.06089	89.1468
05	22	2000	12	2.42	15.87	205.65	7.51232	86.7184
05	22	2000	15	2.38	15.94	206.15	7.03979	109.155
05	22	2000	18	2.41	15.81	206.32	8.62736	121.829
05	22	2000	21	2.42	15.61	206.15	7.03691	140.246
05	23	2000	0	2.37	15.48	205.75	4.81204	123.558
05	23	2000	3	2.32	15.4	205.32	6.04069	109.335
05	23	2000	6	2.28	15.33	205	6.99544	99.9603
05	23	2000	9	2.24	15.25	204.8	7.64446	93.5247
05	23	2000	12	2.2	15.15	204.62	7.1118	91.2889
05	23	2000	15	2.14	15.02	204.42	6.24423	92.1107
05	23	2000	18	2.07	14.82	206.17	5.89647	118.129
05	23	2000	21	2.03	14.68	205.75	6.23835	126.263
05	24	2000	0	2	14.59	205.36	5.94196	108.648
05	24	2000	3	1.95	14.51	205.03	5.66199	99.146
05	24	2000	6	1.9	14.45	204.73	5.09927	100.737
05	24	2000	9	1.85	14.39	204.46	4.94004	89.7678
05	24	2000	12	1.8	14.32	204.18	4.2317	91.6248
05	24	2000	15	1.77	14.21	203.91	4.89396	130.525
05	24	2000	18	1.75	14	204.85	3.54888	148.011
05	27	2000	12	1.41	20.32	212.6	4.6552	73.7839
05	27	2000	15	1.44	20.31	212.66	1.66721	79.6335
05	27	2000	18	1.43	20.31	212.84	3.43559	138.422
05	27	2000	21	1.41	20.29	213.24	3.80592	117.036
05	28	2000	0	1.41	20.03	213.86	3.52732	114.094
05	28	2000	3	1.5	19.05	213.35	5.18555	103.607
05	28	2000	6	1.61	18.97	213.4	4.76	89.9998
05	28	2000	9	1.67	18.97	213.59	4.81041	69.3044
05	28	2000	12	1.66	18.96	213.85	4.00536	55.4766
05	28	2000	15	1.62	18.88	214.29	1.79627	45.9021
05	28	2000	18	1.62	18.26	214.05	1.7862	209.148
05	28	2000	21	1.66	17.8	213.89	2.02237	225.401
05	29	2000	0	1.69	17.74	213.95	1.34971	210.746
05	29	2000	3	1.69	17.72	214.13	0.978008	73.974
05	29	2000	6	1.65	17.69	214.39	2.05412	86.3713
05	29	2000	9	1.62	17.56	214.74	2.71035	78.9387
05	29	2000	12	1.62	16.93	214.41	1.77859	35.3878
05	29	2000	15	1.64	16.66	214.07	3.28113	94.7199
05	29	2000	18	1.67	16.59	213.9	4.92447	126.078
05	29	2000	21	1.68	16.56	213.95	4.72288	117.216
05	30	2000	0	1.66	16.51	214.13	4.32921	108.728
05	30	2000	3	1.63	16.39	214.38	5.51335	97.1892
05	30	2000	6	1.64	15.93	214.25	6.33456	101.381
05	30	2000	9	1.66	15.59	213.62	4.7894	86.4085
05	30	2000	12	1.65	15.49	213.09	3.34628	67.8805
05	30	2000	15	1.64	15.45	212.74	2.50888	63.2305
05	30	2000	18	1.63	15.41	212.52	1.73557	120.85
05	30	2000	21	1.62	15.34	212.49	3.64354	141.463
05	31	2000	0	1.61	15.17	212.6	3.31186	122.922
05	31	2000	3	1.6	14.61	211.21	1.72702	72.8239
05	31	2000	6	1.6	14.42	210.79	1.92925	70.6257
05	31	2000	9	1.59	14.37	210.53	1.21276	346.651
05	31	2000	12	1.58	14.35	210.43	1.46509	47.4894
05	31	2000	15	1.59	14.35	210.39	0.991615	111.908
05	31	2000	18	1.59	14.32	210.5	1.77815	174.514
06	1	2000	6	1.61	14.08	211.81	6.19494	86.0196
06	1	2000	9	1.6	14.24	211.36	3.95324	73.9947
06	1	2000	12	1.59	14.31	210.55	4.03507	71.6547
06	1	2000	15	1.62	14.32	209.45	6.6795	111.61
06	1	2000	18	1.7	14.25	208.15	7.27963	128.082
06	2	2000	3	2.03	17.95	200.98	7.75952	104.86
06	2	2000	6	2.11	17.88	200.52	5.43162	105.264
06	2	2000	9	2.16	17.9	200.44	3.21686	93.7428
06	2	2000	12	2.22	17.95	200.66	2.86044	60.9258
06	2	2000	15	2.26	16.9	201.37	0.826801	57.8476
06	2	2000	18	2.31	16.77	201.16	5.44354	197.204
06	2	2000	21	2.36	16.81	201.3	4.34222	216.29
06	3	2000	0	2.41	17.09	201.64	3.27873	246.641
06	3	2000	3	2.43	17.29	204.59	3.07415	289.378
06	3	2000	6	2.43	15.7	201.34	2.56453	321.968
06	3	2000	9	2.42	15.65	201.66	2.38724	349.867
06	3	2000	12	2.42	15.81	202.17	3.25576	10.6196
06	3	2000	15	2.42	16.16	205.21	0.926984	47.1857
06	3	2000	18	2.41	16.18	205.62	5.80401	204.534
06	3	2000	21	2.4	14.81	202.63	6.65956	219.211
06	4	2000	0	2.36	14.9	203.04	4.56991	256.846
06	4	2000	3	2.29	15.11	205.26	4.46472	301.91
06	4	2000	6	2.23	15.16	205.76	3.7977	332.22
06	4	2000	9	2.18	15.19	206.17	5.04525	357.387
06	4	2000	12	2.13	15.18	206.46	5.77235	22.8336
06	4	2000	15	2.09	15.13	206.71	2.96233	48.8322
06	4	2000	18	2.02	15.01	205.47	5.13755	173.068
06	4	2000	21	1.97	14.71	205.85	4.17883	186.734
06	5	2000	0	1.91	14.64	206.28	2.10661	207.417
06	5	2000	3	1.86	14.6	206.69	1.82705	240.489
06	5	2000	6	1.8	14.55	206.98	0.430116	271.332
06	5	2000	9	1.75	14.5	207.12	0.96566	338.75
06	5	2000	12	1.71	14.44	207.09	1.58152	13.1575
06	5	2000	15	1.67	14.39	206.97	1.15209	103.554
06	5	2000	18	1.64	14.34	206.87	3.9143	156.513
06	5	2000	21	1.63	14.28	206.86	2.6224	127.875
06	6	2000	0	1.62	14.13	207.08	0.724983	335.556
06	6	2000	21	1.69	15.52	206.38	2.63105	136.232
06	7	2000	0	1.72	15.47	205.76	2.26738	153.548
06	7	2000	3	1.74	15.41	205.32	1.72884	141.34
06	7	2000	6	1.76	15.25	205.01	3.11554	125.067
06	7	2000	9	1.77	14.73	206.41	3.01877	116.14
06	7	2000	12	1.77	14.53	205.72	1.50153	74.9455
06	7	2000	15	1.77	14.47	205.21	1.27142	330.814
06	7	2000	18	1.78	14.4	204.93	2.73912	199.626
06	7	2000	21	1.8	14.28	204.83	2.91084	196.568
06	8	2000	0	1.85	14.07	204.85	2.72311	226.339
06	8	2000	12	2.15	17.73	184.92	0.966902	79.271
06	8	2000	15	2.22	17.57	184.51	4.73126	102.45
06	8	2000	18	2.28	17.3	184.23	5.84278	104.369
06	8	2000	21	2.3	16.78	185.47	4.02031	111.907
06	9	2000	0	2.3	16.52	185.47	4.44982	109.29
06	9	2000	3	2.29	16.28	185.52	5.31986	97.0179
06	9	2000	6	2.3	15.84	186.3	5.89454	108.189
06	9	2000	9	2.29	15.5	186.2	5.82086	101.696
06	9	2000	12	2.28	15.28	186.36	6.32295	98.0914
06	9	2000	15	2.28	15.07	186.72	7.06071	90.8113
06	9	2000	18	2.26	14.77	187.15	6.52574	100.328
06	9	2000	21	2.22	14.56	187.09	6.45202	106.384
06	10	2000	0	2.18	14.4	187.23	6.67237	104.494
06	10	2000	3	2.13	14.27	187.53	6.08329	88.1158
06	10	2000	6	2.08	14.17	187.87	5.22708	82.3038
06	10	2000	9	2.03	14.07	188.22	4.19363	82.7392
06	12	2000	15	1.89	14.83	194.51	9.72433	91.7087
06	12	2000	18	1.91	14.66	195.15	9.19631	110.031
06	12	2000	21	2.01	14.53	195.46	10.1412	117.929
06	15	2000	12	1.8	14.53	220.25	6.86543	311.398
06	15	2000	15	1.73	14.42	221.41	4.0991	301.635
06	15	2000	18	1.67	14.3	222.47	6.7037	255.84
06	15	2000	21	1.67	14.17	223.34	7.14605	256.897
06	16	2000	0	1.7	14	220.89	6.84658	272.512
06	20	2000	6	2.16	15.43	189.97	10.9062	96.3168
06	20	2000	9	1.97	15.22	191.95	8.62849	98.6652
06	20	2000	12	1.84	14.87	181.53	8.02409	96.0088
06	20	2000	15	1.8	14.63	183.09	8.79119	95.5482
06	20	2000	18	1.75	14.48	185.5	6.55897	114.885
06	20	2000	21	1.74	14.32	188.77	7.86631	119.889
06	21	2000	0	1.76	14.1	193.11	7.14773	118.86
06	23	2000	12	1.78	14.53	220.91	5.61712	10.6697
06	23	2000	15	1.74	14.46	221.02	3.97031	0.721569
06	23	2000	18	1.71	14.36	220.95	3.88404	231.271
06	23	2000	21	1.69	14.28	220.58	5.30457	238.648
06	24	2000	0	1.68	14.23	219.88	4.4859	267.061
06	24	2000	3	1.65	14.19	219.05	3.49585	294.146
06	24	2000	6	1.61	14.15	217.98	3.18705	339.234
06	24	2000	9	1.57	14.14	216.82	4.23143	1.48962
06	24	2000	12	1.54	14.12	215.72	5.09386	26.2128
06	24	2000	15	1.52	14.01	219.77	3.24624	46.1232
06	26	2000	18	1.31	16.5	211.74	5.047	186.942
06	26	2000	21	1.33	16.49	212.05	3.06219	196.897
06	27	2000	0	1.33	16.43	212.23	1.74554	201.863
06	27	2000	9	1.38	15.45	211.98	3.13589	27.9542
06	27	2000	12	1.42	15.44	212.39	4.27908	17.5457
06	27	2000	15	1.46	15.42	212.74	1.46492	32.1712
06	27	2000	18	1.5	19.06	218.48	4.64841	196.369
06	27	2000	21	1.58	18.94	218.04	6.30075	192.559
06	28	2000	0	1.63	18.75	217.53	3.68611	248.516
06	28	2000	3	1.68	18.18	218.59	6.01202	322.978
06	28	2000	6	1.77	17.86	218.37	5.89362	346.058
06	28	2000	9	1.86	17.73	218.02	2.55204	53.4443
06	28	2000	12	1.94	17.6	217.63	2.64766	70.1277
06	28	2000	15	1.96	17.4	217.1	2.66327	11.4787
06	28	2000	18	1.94	16.95	217.87	3.74835	209.575
06	28	2000	21	1.92	16.68	217.79	4.76593	197.713
06	29	2000	0	1.92	16.53	217.57	1.62388	244.855
06	29	2000	3	1.95	16.41	217.29	3.13704	304.349
06	29	2000	6	1.99	16.27	216.98	2.73035	313.516
06	29	2000	9	2.04	16.02	216.94	3.78846	346.257
06	29	2000	12	2.08	15.71	217.01	3.84012	359.552
06	29	2000	15	2.11	15.58	217	2.48942	321.197
06	29	2000	18	2.14	15.55	216.98	4.17398	221.212
06	29	2000	21	2.17	15.7	216.98	3.32746	207.181
06	30	2000	0	2.18	16.32	214.05	2.69884	245.714
06	30	2000	3	2.18	16.38	213.83	3.03863	311.665
06	30	2000	6	2.18	16.27	213.82	2.76523	350.844
06	30	2000	9	2.2	16.1	213.84	4.00012	7.03617
06	30	2000	12	2.2	15.91	214.52	5.00289	24.5671
06	30	2000	15	2.18	15.77	214.15	2.70185	34.7487
06	30	2000	18	2.15	15.64	213.95	5.04359	184.207
06	30	2000	21	2.13	15.49	213.84	4.34388	193.717
07	1	2000	0	2.09	15.38	213.81	4.68412	298.152
07	1	2000	3	2.05	15.3	213.86	4.96166	312.468
07	1	2000	6	2.02	15.25	213.95	3.66476	336.863
07	1	2000	9	2	15.17	214.05	4.22371	4.61718
07	1	2000	12	1.99	15.05	213.91	5.34868	7.73618
07	1	2000	15	1.97	14.92	213.75	3.07688	15.843
07	1	2000	18	1.93	14.92	213.72	3.57022	193.609
07	1	2000	21	1.91	14.97	213.58	5.05215	171.003
07	2	2000	0	1.89	14.92	213.16	2.44246	196.655
07	2	2000	3	1.85	14.73	212.34	1.09041	271.577
07	2	2000	6	1.82	14.59	211.37	1.44253	29.9419
07	2	2000	9	1.81	14.51	210.55	3.32099	4.66334
07	2	2000	12	1.79	14.45	209.91	5.63067	10.8509
07	2	2000	15	1.77	14.38	209.34	3.3986	7.43866
07	2	2000	18	1.73	14.28	208.73	3.64742	196.895
07	2	2000	21	1.71	14.15	208.08	4.03983	195.654
07	7	2000	3	1	16.87	209.45	2.90663	279.106
07	7	2000	6	1.01	16.8	208.42	3.30388	319.173
07	7	2000	9	1.04	16.68	208.07	4.14005	0.276788
07	7	2000	12	1.08	16.32	208.11	4.73554	16.9426
07	7	2000	15	1.11	15.88	207.64	2.58374	42.3333
07	7	2000	18	1.13	15.76	207	5.73917	189.528
07	7	2000	21	1.21	15.65	206.65	6.57189	203.21
07	8	2000	0	1.23	15.49	206.59	4.07746	235.492
07	8	2000	3	1.22	15.27	206.89	2.86937	280.644
07	8	2000	6	1.22	15	206.1	3.18798	342.474
07	8	2000	9	1.24	14.86	206.06	3.94899	350.084
07	8	2000	12	1.27	14.72	206.03	4.5311	29.337
07	8	2000	15	1.32	14.6	206.03	3.04311	61.3293
07	8	2000	18	1.35	14.48	206.13	6.1206	176.628
07	8	2000	21	1.43	14.35	206.35	7.32728	191.893
07	9	2000	0	1.46	14.13	206.68	4.27282	223.293
07	13	2000	0	1.4	16.55	214.23	3.78704	258.423
07	13	2000	3	1.39	16.58	214.04	3.99111	303.969
07	13	2000	6	1.41	16.7	213.93	3.66608	340.231
07	13	2000	9	1.46	17.55	208.4	4.84264	358.107
07	13	2000	12	1.52	17.74	207.96	5.47033	10.4266
07	13	2000	15	1.57	17.9	207.77	2.95081	22.3062
07	13	2000	18	1.59	18.42	206.89	4.36569	193.782
07	13	2000	21	1.64	18.58	206.97	6.29918	204.979
07	14	2000	0	1.69	16.71	208.54	5.42808	236.954
07	14	2000	3	1.72	16.95	208.35	5.61487	300.859
07	14	2000	6	1.75	17.33	207.6	4.4588	333.78
07	14	2000	9	1.78	17.38	207.85	4.35874	351.424
07	14	2000	12	1.83	17.25	208.08	4.7943	4.42619
07	14	2000	15	1.89	16.23	207.7	3.09235	9.49276
07	14	2000	18	1.93	16.23	207.66	4.072	216.814
07	14	2000	21	1.97	16.24	207.84	5.12118	218.101
07	15	2000	0	2	16.2	208.13	3.09096	246.753
07	15	2000	3	2.01	16.06	207.82	2.84888	309.445
07	15	2000	6	2.02	15.55	207.67	3.47301	340.313
07	15	2000	9	2.04	15.38	207.68	3.81413	19.29
07	15	2000	12	2.05	15.31	207.86	4.34925	30.6926
07	15	2000	15	2.05	15.28	208.13	1.95441	27.0894
07	15	2000	18	2.03	15.26	208.4	4.54824	206.227
07	15	2000	21	2.02	15.22	208.6	3.93154	237.887
07	16	2000	0	1.98	15.14	208.72	1.85594	296.565
07	16	2000	3	1.93	14.84	207.85	3.26732	315.992
07	16	2000	6	1.9	14.58	207.96	4.33761	312.851
07	16	2000	9	1.87	14.49	208.1	4.62031	345.843
07	16	2000	12	1.86	14.43	208.26	4.50957	17.9528
07	16	2000	15	1.85	14.37	208.44	1.27315	55.5609
07	16	2000	18	1.83	14.3	208.59	4.08208	189.163
07	16	2000	21	1.82	14.19	208.73	2.58132	169.734
07	17	2000	0	1.8	14.03	208.81	1.45499	113.922
07	18	2000	0	1.67	14.09	205.11	2.72918	326.659
07	18	2000	3	1.65	14.11	204.81	3.375	6.9776
07	19	2000	21	1.44	17.84	204.55	4.87346	282.924
07	20	2000	0	1.44	17.73	204.31	4.16857	289.478
07	20	2000	3	1.43	17.56	204.09	1.84459	302.829
07	20	2000	6	1.43	16.91	204.57	3.7323	352.456
07	20	2000	9	1.44	16.64	204.49	4.52951	5.32039
07	20	2000	12	1.45	16.54	204.41	4.23795	15.1839
07	20	2000	15	1.45	16.39	204.42	2.13338	64.1555
07	20	2000	18	1.45	15.87	204.52	4.76513	201.288
07	20	2000	21	1.47	15.55	204.49	4.38518	223.707
07	21	2000	0	1.46	15.45	204.57	4.11258	258.499
07	21	2000	3	1.43	15.34	204.71	3.68917	290.302
07	21	2000	6	1.41	15.13	204.88	3.19355	334.398
07	21	2000	9	1.4	14.63	204.78	4.75464	352.143
07	21	2000	12	1.41	14.48	204.81	5.61431	357.754
07	21	2000	15	1.39	14.39	204.92	2.3197	43.9519
07	21	2000	18	1.37	14.29	205.11	4.71645	225.258
07	21	2000	21	1.37	14.18	205.26	4.08002	228.378
07	23	2000	9	1.45	16.68	196.64	3.92135	17.9729
07	23	2000	12	1.53	16.55	196.52	4.87915	15.5744
07	23	2000	15	1.63	16.35	196.52	1.57258	3.28087
07	23	2000	18	1.73	15.75	198	5.73566	215.492
07	23	2000	21	1.81	15.54	198.13	6.15705	228.622
07	24	2000	0	1.81	15.43	198.4	4.94499	229.675
07	24	2000	3	1.77	15.28	198.71	4.37324	274.459
07	24	2000	6	1.69	14.84	199.59	4.88341	327.97
07	24	2000	9	1.64	14.56	199.68	2.88134	353.023
07	24	2000	12	1.6	14.45	199.95	2.22733	32.9052
07	24	2000	15	1.55	14.37	200.24	2.52198	92.2722
07	24	2000	18	1.48	14.25	200.65	4.39669	152.502
07	25	2000	18	1.54	15.59	206.18	2.52383	230.95
07	25	2000	21	1.52	15.51	207.2	2.18442	240.971
07	26	2000	0	1.5	15.4	208.3	3.1493	295.182
07	26	2000	3	1.48	15.16	209.48	2.83817	344.887
07	26	2000	6	1.48	14.71	208.66	4.49859	344.265
07	26	2000	9	1.5	14.56	208.89	4.51852	346.302
07	26	2000	12	1.52	14.47	209.64	4.61183	1.61528
07	26	2000	15	1.52	14.38	210.86	3.15412	61.8098
07	26	2000	18	1.53	14.28	212.06	4.59987	155.329
07	26	2000	21	1.55	14.19	212.72	4.57832	142.454
07	27	2000	0	1.56	14.07	212.6	1.95233	119.453
07	27	2000	18	1.7	17.05	211.86	3.24336	215.209
07	27	2000	21	1.73	16.83	211.46	1.95059	241.859
07	28	2000	0	1.76	16.62	210.47	1.88247	278.862
07	28	2000	3	1.8	16.42	209.47	2.8406	332.082
07	28	2000	6	1.84	16.1	208.83	3.54141	351.229
07	28	2000	9	1.89	15.7	210.37	5.36113	1.17568
07	28	2000	12	1.93	15.53	209.93	4.99132	8.99051
07	28	2000	15	1.95	15.39	209.66	3.15017	79.76
07	28	2000	18	1.96	15.2	209.52	4.66387	182.335
07	28	2000	21	1.95	14.8	210	4.03	202.62
07	29	2000	0	1.93	14.6	209.86	2.09898	231.383
07	29	2000	3	1.92	14.49	209.9	2.12219	76.0945
07	29	2000	6	1.92	14.4	210.09	2.19672	56.8885
07	29	2000	9	1.92	14.31	210.39	2.92684	3.91824
07	29	2000	12	1.94	14.2	210.71	3.74477	6.59362
07	29	2000	15	1.97	14.01	210	2.46473	27.8126
07	30	2000	0	2.32	18.19	197.27	4.17235	126.128
07	30	2000	3	2.45	19.91	194.17	3.58377	105.704
07	30	2000	6	2.56	19.78	193.65	3.14212	118.93
07	30	2000	9	2.63	18.57	194.99	1.85521	111.17
07	30	2000	12	2.66	18.58	194.52	2.36212	21.3509
07	30	2000	15	2.67	18.46	194.21	2.13771	341.735
07	30	2000	18	2.68	17.47	196.62	3.83861	214.063
07	30	2000	21	2.68	17.33	196.01	4.31984	197.932
07	31	2000	0	2.69	17.21	195.58	1.94281	231.479
07	31	2000	3	2.69	16.62	198.13	1.88807	233.616
07	31	2000	6	2.68	16.36	197.55	1.76638	274.872
07	31	2000	9	2.67	16.23	197.09	1.63273	339.567
07	31	2000	12	2.64	16.1	196.79	3.40508	10.3199
07	31	2000	15	2.59	15.72	198.7	3.61653	54.1123
07	31	2000	18	2.52	15.44	198.29	4.7422	130.981
07	31	2000	21	2.46	15.28	197.99	4.12113	120.797
08	1	2000	0	2.39	15.17	197.82	3.21409	110.013
08	1	2000	3	2.34	15.06	197.74	2.65707	109.799
